Time,kappa,pos*,vel*,p1*,p2*,f*,pos,vel,p1,p2,f
3.93,0.489353519,0.493211717,-0.068332558,3585936.223,4114139.366,10041.3475,0.493046837,-0.067917221,3586578.888,4113498.467,9988.743766
3.94,0.485447685,0.492573215,-0.063805521,3534751.26,4165343.489,10273.63199,0.492412318,-0.063407656,3535366.253,4164730.464,10223.7552
3.95,0.481051353,0.491989692,-0.05831468,3477808.316,4222305.212,10487.463,0.491832727,-0.057921931,3478414.467,4221701.188,10439.69458
3.96,0.476233855,0.491469956,-0.051943546,3416065.368,4284065.591,10679.63026,0.491316967,-0.051546382,3416677.03,4283456.166,10632.48933
3.97,0.471071166,0.491021865,-0.044786645,3350568.589,4349577.522,10846.00946,0.490872923,-0.044382256,3351189.68,4348958.73,10798.35615
3.98,0.465644705,0.490652174,-0.036953708,3282422.966,4417735.196,10982.4345,0.490507328,-0.036544361,3283049.587,4417110.891,10933.93667
3.99,0.46004005,0.490366381,-0.028570029,3212766.164,4487400.297,11085.49937,0.490225645,-0.028159322,3213392.413,4486776.336,11036.43398
4,0.45434559,0.490168603,-0.019773367,3142745.945,4557424.623,11152.93393,0.490031968,-0.019363446,3143368.212,4556804.576,11103.73729
4.01,0.448651129,0.490061497,-0.010709372,3073499.267,4626671.019,11183.5886,0.489928954,-0.010300215,3074117.3,4626055.103,11134.5219
4.02,0.443046474,0.490046224,-0.001527271,3006131.636,4694034.037,11177.24882,0.489917779,-0.001117506,3006747.275,4693420.381,11128.313
4.03,0.437620013,0.490122452,0.007623487,2941696.9,4758460.118,11134.47173,0.489998125,0.008035385,2942312.26,4757846.58,11085.50536
4.04,0.432457324,0.490288379,0.0165958,2881178.872,4818965.941,11056.51298,0.4901682,0.017010754,2881795.232,4818351.225,11007.33588
4.05,0.427639826,0.490541797,0.025349096,2825626.618,4874503.082,10945.30804,0.49042478,0.025665406,2826093.958,4874037.201,10895.81118
4.06,0.423243494,0.490880854,0.033918672,2776091.271,4924021.134,10791.29416,0.490763284,0.033863344,2776010.74,4924102.966,10753.59762
4.07,0.41933766,0.491300485,0.041982786,2732982.108,4967111.629,10577.29721,0.491177872,0.041478101,2732245.768,4967849.138,10583.88527
4.08,0.415983923,0.491791682,0.04914663,2696486.382,5003588.152,10330.19177,0.491661557,0.048394646,2695393.626,5004681.94,10390.23973
4.09,0.413235172,0.492343993,0.055264789,2667033.985,5033021.603,10087.04599,0.492206337,0.054510827,2665942.239,5034114.213,10176.45622
4.1,0.411134756,0.492947181,0.060358742,2645169.311,5054868.292,9856.834576,0.492803328,0.059738349,2644273.443,5055764.815,9946.428542
4.11,0.409715802,0.493591616,0.064488773,2631364.08,5068657.085,9630.353478,0.493442915,0.064003358,2630664.354,5069357.225,9704.04296
4.12,0.409000685,0.494267826,0.067670326,2625899.07,5074107.686,9395.462035,0.494114894,0.067246689,2625288.775,5074718.13,9453.102451
4.13,0.409000685,0.494965905,0.069860079,2628846.726,5071148.013,9146.984429,0.494808617,0.069423908,2628218.061,5071776.545,9197.282816
4.14,0.409715802,0.495675252,0.07098803,2640118.003,5059867.358,8888.328897,0.495513142,0.070505235,2639421.079,5060563.851,8940.117791
4.15,0.411134756,0.4963847,0.07099774,2659518.969,5040459.777,8627.670174,0.496217374,0.070475462,2658763.165,5041214.834,8685.007028
4.16,0.413235172,0.497082886,0.069869342,2686781.733,5013193.157,8373.189797,0.496910212,0.069333923,2686004.256,5013969.558,8435.238474
4.17,0.415983923,0.497758619,0.067620488,2721563.567,4978410.092,8130.373059,0.497580693,0.067094561,2720796.625,4979175.622,8194.015592
4.18,0.41933766,0.498401141,0.064294473,2763427.876,4936546.925,7901.925708,0.498218137,0.063786098,2762682.873,4937290.179,7964.479946
4.19,0.423243494,0.499000254,0.059947685,2811824.953,4888152.995,7689.209228,0.4988123,0.059452245,2811094.969,4888880.899,7749.720921
4.2,0.427639826,0.499546389,0.054643606,2866083.826,4833898.809,7493.745699,0.499353523,0.054151893,2865355.194,4834625.039,7552.766506
4.21,0.432457324,0.500030692,0.048453827,2925417.038,4774571.278,7317.923451,0.499832883,0.047959169,2924679.78,4775305.833,7376.551987
4.22,0.437620013,0.500445145,0.041462356,2988934.069,4711060.334,7164.833506,0.500242348,0.040963243,2988185.887,4711805.536,7223.8667
4.23,0.443046474,0.500782723,0.033769109,3055657.997,4644342.303,7037.663474,0.500574916,0.03326777,3054902.302,4645094.776,7097.282375
4.24,0.448651129,0.501037563,0.025490413,3124542.336,4575463.112,6939.131956,0.500824753,0.02498987,3123783.905,4576218.124,6999.069533
4.25,0.45434559,0.501205102,0.016756702,3194487.931,4505521.447,6871.218346,0.500987313,0.016258609,3193729.617,4506276.196,6931.110551
4.26,0.46004005,0.501282184,0.007708786,3264361.262,4435650.488,6835.17418,0.501059437,0.00721294,3263603.186,4436404.911,6894.818917
4.27,0.465644705,0.501267125,-0.001505916,3333015.276,4366997.111,6831.657407,0.501039429,-0.002000814,3332255.916,4367752.794,6891.07371
4.28,0.471071166,0.501159748,-0.010736569,3399312.521,4300698.777,6860.838489,0.500927097,-0.011231867,3398550.277,4301457.388,6920.176453
4.29,0.476233855,0.500961392,-0.019831637,3462149.158,4237859.518,6922.418845,0.500723775,-0.020328115,3461383.282,4238621.877,6981.834527
4.3,0.481051353,0.500674847,-0.028646386,3520470.5,4179534.394,7015.590168,0.500432297,-0.029139361,3519708.639,4180292.924,7075.171764
4.31,0.485447685,0.500301751,-0.037295761,3572905.354,4127095.076,7139.583104,0.500056952,-0.037520457,3572556.833,4127440.559,7198.763326
4.32,0.489353519,0.499845246,-0.045629679,3618597.136,4081398.755,7323.708365,0.499603404,-0.045334221,3619052.584,4080940.682,7350.689102
4.33,0.492707257,0.499313824,-0.053113806,3657409.691,4042582.311,7564.081809,0.499078586,-0.05245399,3658429.401,4041560.453,7528.598039
4.34,0.495456008,0.498718551,-0.059491393,3688918.93,4011070.558,7809.027236,0.498490577,-0.058765772,3690041.231,4009946.597,7729.775374
4.35,0.497556423,0.498070588,-0.064753387,3712468.634,3987520.36,8038.368369,0.497848455,-0.064169927,3713371.402,3986616.41,7951.205478
4.36,0.498975378,0.497380231,-0.068986574,3727413.726,3972577.316,8259.714588,0.497162144,-0.068582433,3728039.193,3971951.138,8189.624896
4.37,0.499690494,0.496657276,-0.072241194,3733331.55,3966664.469,8490.112379,0.496442246,-0.071935753,3733804.44,3966191.332,8441.56265
4.38,0.499690494,0.495911824,-0.07448689,3730094.18,3969909.964,8740.060971,0.495699872,-0.074179391,3730570.476,3969433.877,8703.367715
4.39,0.498975378,0.495154774,-0.075644261,3717821.607,3982193.843,9008.166561,0.494946467,-0.075280207,3718385.644,3981630.452,8971.226249
4.4,0.497556423,0.494397753,-0.075640763,3696795.464,4003234.304,9284.907191,0.494193633,-0.075222561,3697443.406,4002587.416,9241.173505
4.41,0.495456008,0.493652673,-0.074447956,3667399.871,4032646.842,9559.343421,0.493452956,-0.074008338,3668080.896,4031967.244,9509.106894
4.42,0.492707257,0.492931236,-0.072086917,3630109.646,4069956.055,9823.613269,0.492735824,-0.071656879,3630775.613,4069291.848,9770.807426
4.43,0.489353519,0.492244589,-0.068612803,3585508.39,4114577.586,10073.62627,0.492053262,-0.068204826,3586139.819,4113948.207,10021.9764
4.44,0.485447685,0.491603167,-0.0640966,3534308.01,4165798.635,10307.28572,0.491415751,-0.063705838,3534912.198,4165196.741,10258.29287
4.45,0.481051353,0.491016627,-0.058615476,3477351.519,4222775.217,10522.41038,0.490833069,-0.05823015,3477946.405,4222182.819,10475.49484
4.46,0.476233855,0.490493789,-0.052252925,3415596.943,4284548.31,10715.7339,0.490314126,-0.051863884,3416196.304,4283951.576,10669.48417
4.47,0.471071166,0.490042522,-0.045103614,3350090.257,4350070.988,10883.12959,0.489866818,-0.044708066,3350697.993,4349465.966,10836.45105
4.48,0.465644705,0.489669591,-0.037277308,3281936.409,4418237.466,11020.44794,0.489497889,-0.036877294,3282548.974,4417627.648,10973.01047
4.49,0.46004005,0.489380504,-0.028899134,3212273.305,4487909.176,11124.28648,0.489212816,-0.028497996,3212885.197,4487300.011,11076.33988
4.5,0.45434559,0.489179391,-0.020106572,3142249.105,4557937.517,11192.35541,0.489015708,-0.019706309,3142856.943,4557332.34,11144.30509
4.51,0.448651129,0.489068927,-0.011045013,3073001.104,4627185.001,11223.47202,0.488909239,-0.010645584,3073604.668,4626583.989,11175.56155
4.52,0.443046474,0.489050292,-0.001863537,3005634.949,4694546.051,11217.39148,0.488894603,-0.001463611,3006236.021,4693947.382,11169.61936
4.53,0.437620013,0.48912317,0.007288422,2941204.415,4758967.196,11174.65453,0.488971499,0.007690347,2941805.079,4758368.756,11126.8641
4.54,0.432457324,0.489285776,0.016263688,2880693.094,4819465.359,11096.5162,0.489138153,0.016668565,2881294.671,4818865.8,11048.53004
4.55,0.427639826,0.489535795,0.025009035,2825131.269,4875010.923,10984.92258,0.489391357,0.02532777,2825602.338,4874541.654,10936.62801
4.56,0.423243494,0.489871391,0.033572447,2775588.863,4924534.717,10831.82057,0.489726547,0.033531835,2775530.079,4924595.105,10793.83533
4.57,0.41933766,0.490287681,0.041648659,2732499.101,4967604.348,10618.52327,0.490137896,0.041154119,2731777.734,4968327.144,10623.35907
4.58,0.415983923,0.490775746,0.048833389,2696035.046,5004047.613,10369.94628,0.490618428,0.048079385,2694939.509,5005144.399,10428.78689
4.59,0.413235172,0.491325127,0.054971978,2666613.048,5033448.981,10124.29001,0.491160151,0.054205253,2665502.945,5034560.119,10213.93976
4.6,0.411134756,0.491925536,0.060080976,2644770.402,5055271.879,9891.629482,0.49175419,0.05944319,2643849.509,5056193.552,9982.739494
4.61,0.409715802,0.492567287,0.064220544,2630978.746,5069045.279,9663.346214,0.492390932,0.063719104,2630255.979,5069768.538,9739.101108
4.62,0.409000685,0.493240879,0.067408884,2625522.89,5074484.87,9427.312729,0.493060177,0.066973605,2624895.858,5075112.079,9486.855776
4.63,0.409000685,0.493936412,0.069605744,2628479.742,5071514.124,9178.025402,0.493751278,0.069162051,2627840.25,5072153.46,9229.705851
4.64,0.409715802,0.494643303,0.070742779,2639762.7,5060219.908,8918.527536,0.494453292,0.070254479,2639057.818,5060924.284,8971.209209
4.65,0.411134756,0.495350405,0.070763437,2659177.742,5040796.383,8656.796356,0.495155122,0.070235517,2658413.74,5041559.514,8714.786783
4.66,0.413235172,0.49604636,0.069646635,2686455.318,5013513.118,8401.02615,0.495845661,0.069104363,2685667.834,5014299.353,8463.744807
4.67,0.415983923,0.496719972,0.0674087,2721250.868,4978714.56,8156.845341,0.496513941,0.066874846,2720472.287,4979491.508,8221.302143
4.68,0.41933766,0.497360468,0.064092167,2763126.761,4936838.112,7927.116298,0.497149277,0.063575589,2762369.637,4937593.22,7990.613157
4.69,0.423243494,0.497957635,0.059753366,2811533.263,4888433.167,7713.290036,0.497741417,0.059250225,2810791.809,4889172.23,7774.777824
4.7,0.427639826,0.498501893,0.054456149,2865799.989,4834169.673,7516.89488,0.498280695,0.053957576,2865061.049,4834905.862,7576.832937
4.71,0.432457324,0.498984382,0.048272505,2925140.123,4774833.932,7340.274949,0.49875818,0.047771711,2924393.557,4775577.409,7399.721205
4.72,0.437620013,0.499397076,0.041286623,2988663.457,4711315.591,7186.473066,0.499165829,0.040781752,2987906.465,4712069.188,7246.238354
4.73,0.443046474,0.499732946,0.033598338,3055392.992,4644591.085,7058.655139,0.499496632,0.033091306,3054628.525,4645351.891,7118.961741
4.74,0.448651129,0.49998612,0.025323764,3124281.948,4575706.66,6959.548829,0.499744744,0.024817457,3123514.583,4576470.15,7020.166929
4.75,0.45434559,0.500152024,0.016593137,3194230.881,4505761.312,6891.158977,0.499905611,0.016089233,3193463.517,4506524.645,6951.74087
4.76,0.46004005,0.50022749,0.007547171,3264106.127,4435888.381,6854.760812,0.499976062,0.00704556,3263339.032,4436651.355,6915.1012
4.77,0.465644705,0.500210822,-0.001666706,3332760.638,4367234.746,6851.023732,0.499954388,-0.002167267,3331992.387,4367998.858,6911.130718
4.78,0.471071166,0.500101835,-0.010897607,3399057.03,4300937.801,6880.117461,0.499840391,-0.011398484,3398286.003,4301704.747,6940.134221
4.79,0.476233855,0.499901855,-0.01999395,3461891.512,4238101.525,6941.73709,0.499635388,-0.020496003,3461116.849,4238872.245,7001.821881
4.8,0.481051353,0.499613592,-0.02881798,3520198.613,4179791.744,7035.069323,0.499342205,-0.029309639,3519438.587,4180548.045,7095.319803
4.81,0.485447685,0.499238675,-0.037477547,3572618.024,4127369.23,7160.182593,0.498965119,-0.037694255,3572281.663,4127702.197,7219.204883
4.82,0.489353519,0.498780364,-0.045809769,3618312.931,4081671.376,7345.536676,0.498509782,-0.045512667,3618770.761,4081210.609,7371.558161
4.83,0.492707257,0.498247174,-0.053290019,3657132.181,4042850.035,7585.71024,0.497983116,-0.052638213,3658139.362,4041840.44,7550.029121
4.84,0.495456008,0.497650112,-0.059669539,3688639.281,4011342.389,7830.192576,0.497393188,-0.058956888,3689741.398,4010238.399,7751.902846
4.85,0.497556423,0.497000268,-0.064940745,3712175.693,3987807.586,8059.76761,0.496749067,-0.064369036,3713060.187,3986921.755,7974.162751
4.86,0.498975378,0.496307897,-0.069186985,3727101.628,3972885.905,8282.221484,0.496060664,-0.068790607,3727715.025,3972271.701,8213.543448
4.87,0.499690494,0.495582798,-0.072454435,3733000.699,3966994.081,8514.187948,0.495338572,-0.072154025,3733465.781,3966528.718,8466.570808
4.88,0.499690494,0.494835093,-0.074711015,3729747.631,3970257.575,8765.678055,0.494593893,-0.074408737,3730215.856,3969789.587,8729.589119
4.89,0.498975378,0.494075692,-0.07587815,3717461.125,3982557.68,9035.091135,0.493838062,-0.07552153,3718013.693,3982005.849,8998.77794
4.9,0.497556423,0.493316215,-0.075885077,3696420.047,4003615.324,9313.004068,0.493082674,-0.07547667,3697052.9,4002983.677,9270.163576
4.91,0.495456008,0.492568558,-0.074704494,3667006.765,4033047.715,9588.691606,0.492339307,-0.074275917,3667670.806,4032385.312,9539.631696
4.92,0.492707257,0.491844404,-0.07235739,3629696.252,4070379.262,9854.427839,0.491619348,-0.071938465,3630345.162,4069732.379,9802.948345
4.93,0.489353519,0.491154893,-0.068898035,3585073.51,4115024.168,10106.11141,0.490933814,-0.068500773,3585688.539,4114411.509,10055.79629
4.94,0.485447685,0.49051046,-0.064396478,3533851.936,4166268.109,10341.53844,0.490293187,-0.064016291,3534439.984,4165682.721,10293.83228
4.95,0.481051353,0.489920772,-0.058929365,3476875.389,4223266.22,10558.41417,0.489707246,-0.058555013,3477453.566,4222690.938,10512.76824
4.96,0.476233855,0.489394654,-0.052580095,3415102.077,4285059.269,10753.40898,0.489184905,-0.052202795,3415683.601,4284480.814,10708.47646
4.97,0.471071166,0.488939982,-0.045443402,3349577.908,4350600.374,10922.38425,0.488734067,-0.045060385,3350166.656,4350014.807,10877.11463
4.98,0.465644705,0.488563528,-0.037629011,3281407.914,4418783.647,11061.19774,0.488361485,-0.037242089,3282000.705,4418194.088,11015.2633
4.99,0.46004005,0.488270811,-0.02926181,3211730.373,4488470.139,11166.44184,0.488072647,-0.028874049,3212322.14,4487881.595,11120.06469
5,0.45434559,0.488065973,-0.020478915,3141693.985,4558510.704,11235.79804,0.487871679,-0.020092132,3142281.629,4557926.218,11189.35019
5.01,0.448651129,0.487951704,-0.011425356,3072436.549,4627767.36,11268.04,0.48776127,-0.011039454,3073019.944,4627187.007,11221.74327
5.02,0.443046474,0.487929204,-0.002249956,3005064.021,4695134.229,11262.88035,0.487742634,-0.001863608,3005644.946,4694556.184,11216.72621
5.03,0.437620013,0.487998178,0.006897981,2940630.268,4759557.77,11220.83016,0.48781549,0.007286283,2941210.815,4758979.9,11174.66245
5.04,0.432457324,0.488156862,0.015871305,2880118.8,4820055.009,11143.13053,0.487978085,0.016262568,2880700.371,4819475.88,11096.7711
5.05,0.427639826,0.488402769,0.024597763,2824531.693,4875624.565,11031.72597,0.488227233,0.024921986,2825011.031,4875147.416,10985.05565
5.06,0.423243494,0.488734085,0.033144343,2774967.053,4925169.114,10880.83318,0.488558389,0.033128354,2774944.572,4925193.54,10842.19413
5.07,0.41933766,0.489146211,0.041232132,2731896.421,4968217.971,10669.49846,0.488965746,0.040754917,2731200.535,4968915.578,10671.40223
5.08,0.415983923,0.489630357,0.048441537,2695469.966,5004621.852,10419.50453,0.489442348,0.047686269,2694372.771,5005720.539,10476.28326
5.09,0.413235172,0.490176055,0.054603689,2666083.208,5033986.083,10170.88037,0.489980216,0.053819823,2664948.432,5035122.087,10260.67972
5.1,0.411134756,0.490772935,0.059728152,2644263.391,5055784.167,9935.393195,0.49057049,0.059066812,2643308.593,5056739.886,10028.53933
5.11,0.409715802,0.491411233,0.063875493,2630482.844,5069544.409,9705.253801,0.491203568,0.063352893,2629729.65,5070298.181,9783.805861
5.12,0.409000685,0.492081417,0.067068319,2625032.795,5074976.099,9468.285452,0.491869259,0.066618425,2624384.755,5075624.346,9530.340518
5.13,0.409000685,0.492773599,0.069270895,2627996.687,5071996.194,9218.460466,0.492556922,0.068818518,2627344.697,5072648,9271.875677
5.14,0.409715802,0.49347723,0.070417139,2639291.226,5060688.271,8958.285774,0.493255618,0.06992297,2638577.868,5061401.039,9011.998204
5.15,0.411134756,0.494181196,0.070450196,2658722.052,5041246.852,8695.469472,0.49395425,0.069916192,2657949.213,5042018.679,8754.156322
5.16,0.413235172,0.494874154,0.069347203,2686017.158,5013943.981,8438.240452,0.494641714,0.068797174,2685218.353,5014741.341,8501.68152
5.17,0.415983923,0.495544902,0.067122618,2720829.397,4979126.721,8192.437449,0.495307038,0.066579557,2720037.308,4979916.927,8257.815839
5.18,0.41933766,0.496182653,0.063817918,2762719.696,4937233.942,7961.143428,0.495939534,0.063291788,2761948.465,4938002.855,8025.734929
5.19,0.423243494,0.496777177,0.059489329,2811138.242,4888815.149,7745.933978,0.496528943,0.058977336,2810383.611,4889567.037,7808.558458
5.2,0.427639826,0.497318884,0.054201145,2865415.37,4834539.6,7548.349355,0.497065592,0.053694867,2864664.854,4835286.968,7609.341674
5.21,0.432457324,0.497798905,0.048025825,2924765.028,4775192.868,7370.680137,0.497540541,0.047518304,2924008.256,4775946.116,7431.044818
5.22,0.437620013,0.498209209,0.041047718,2988297.316,4711664.33,7215.912597,0.497945739,0.040536625,2987530.799,4712426.982,7276.480457
5.23,0.443046474,0.498542761,0.033366478,3055035.017,4644930.667,7087.192669,0.498274161,0.032853305,3054261.082,4645700.445,7148.242197
5.24,0.448651129,0.498793675,0.025097858,3123930.845,4576038.664,6987.269256,0.498519953,0.024585302,3123153.79,4576811.328,7048.621239
5.25,0.45434559,0.498957366,0.016371755,3193884.861,4506087.837,6918.190095,0.498678543,0.015861528,3193107.641,4506860.498,6979.519405
5.26,0.46004005,0.499030647,0.007328691,3263763.101,4436211.84,6881.270737,0.498746746,0.006820805,3262986.182,4436984.11,6942.36819
5.27,0.465644705,0.499011807,-0.001883961,3332418.425,4367557.658,6877.204118,0.498722839,-0.002390662,3331640.522,4368330.9,6938.062941
5.28,0.471071166,0.498900642,-0.011115286,3398713.463,4301262.669,6906.16634,0.498606603,-0.011622181,3397932.951,4302038.596,6966.919374
5.29,0.476233855,0.498698463,-0.020213681,3461544.434,4238430.839,6967.849939,0.498399342,-0.020721719,3460760.325,4239210.524,7028.656663
5.3,0.481051353,0.498407869,-0.029050817,3519831.297,4180142.545,7061.439049,0.498103862,-0.029539126,3519076.22,4180893.45,7122.40777
5.31,0.485447685,0.498030473,-0.037725036,3572228.33,4127743.948,7188.134145,0.497724421,-0.037929278,3571911.02,4128057.461,7246.754133
5.32,0.489353519,0.497569696,-0.046055819,3617925.964,4082045.173,7375.254323,0.497266654,-0.045754989,3618389.378,4081578.468,7399.778946
5.33,0.492707257,0.497034079,-0.053532039,3656752.191,4043218.894,7615.260258,0.496737468,-0.05288957,3657744.774,4042223.598,7579.131409
5.34,0.495456008,0.496434545,-0.059915851,3688253.586,4011719.188,7859.262113,0.49614491,-0.05921897,3689331.169,4010639.493,7782.093884
5.35,0.497556423,0.495782083,-0.065201466,3711768.772,3988208.002,8089.355042,0.495498034,-0.064643469,3712631.945,3987343.317,8005.644609
5.36,0.498975378,0.495086897,-0.069467318,3726665.526,3973318.011,8313.541231,0.494806736,-0.069078929,3727266.498,3972716.124,8246.510505
5.37,0.499690494,0.49435879,-0.072753949,3732536.159,3967457.211,8547.864654,0.494081594,-0.07245766,3732994.838,3966998.213,8501.207111
5.38,0.499690494,0.493607911,-0.075026956,3729258.972,3970747.444,8801.659341,0.493333697,-0.074728977,3729720.553,3970286.132,8766.065527
5.39,0.498975378,0.492845186,-0.076208931,3716950.848,3983071.783,9073.04565,0.492574471,-0.075859502,3717492.332,3982531.139,9037.248978
5.4,0.497556423,0.492082229,-0.076231528,3695886.908,4004154.854,9352.740644,0.4918155,-0.075833303,3696504.082,4003539.059,9310.76393
5.41,0.495456008,0.491330911,-0.075068907,3666447.276,4033616.073,9630.309089,0.491068357,-0.074651915,3667093.505,4032971.721,9582.472321
5.42,0.492707257,0.490602897,-0.072741825,3629107.311,4070979.413,9898.200128,0.490344423,-0.072334266,3629738.789,4070350.264,9848.112231
5.43,0.489353519,0.489909319,-0.069303251,3584454.079,4115656.975,10152.28396,0.489654716,-0.068916514,3585053.017,4115060.767,10103.33399
5.44,0.485447685,0.489260618,-0.064821896,3533203.1,4166932.272,10390.19942,0.489009721,-0.064451775,3533775.812,4166362.633,10343.75736
5.45,0.481051353,0.488666474,-0.059373667,3476199.431,4223959.202,10609.49028,0.48841922,-0.059009676,3476761.865,4223400.121,10565.05304
5.46,0.476233855,0.488135728,-0.053041817,3414401.562,4285778.217,10806.7371,0.487892139,-0.052675686,3414966.153,4285217.191,10763.04834
5.47,0.471071166,0.48767627,-0.04592115,3348855.333,4351342.474,10977.78268,0.487436394,-0.045550151,3349425.907,4350775.607,10933.85332
5.48,0.465644705,0.487294885,-0.038121324,3280665.903,4419545.941,11118.4926,0.487058756,-0.037746977,3281239.737,4418975.885,11073.99961
5.49,0.46004005,0.486997112,-0.029766906,3210972.045,4489249.158,11225.4508,0.486764734,-0.029391927,3211544.615,4488680.368,11180.58109
5.5,0.45434559,0.486787114,-0.020994527,3140923.155,4559302.282,11296.29986,0.486558478,-0.020620525,3141491.69,4558737.464,11251.38351
5.51,0.448651129,0.486667609,-0.011948761,3071657.646,4628566.721,11329.75625,0.486442707,-0.011575596,3072222.087,4628005.872,11284.98967
5.52,0.443046474,0.486639827,-0.002778129,3004281.81,4695936.275,11325.47897,0.486418661,-0.002404517,3004843.871,4695377.626,11280.84844
5.53,0.437620013,0.486703504,0.006368185,2939849.534,4760357.402,11283.94445,0.486486092,0.006743719,2940411.26,4759798.861,11239.29904
5.54,0.432457324,0.486856906,0.015343003,2879344.107,4820847.378,11206.38185,0.486643278,0.015721498,2879906.947,4820287.456,11161.54715
5.55,0.427639826,0.487097355,0.024051682,2823734.387,4876438.071,11094.74148,0.486887063,0.024385499,2824228.062,4875947.018,11049.59445
5.56,0.423243494,0.487423068,0.03258382,2774151.965,4925998.706,10945.9109,0.487212931,0.032599384,2774175.969,4925977.03,10906.1289
5.57,0.41933766,0.487829773,0.040689881,2731111.059,4969015.948,10736.24054,0.487615102,0.04023616,2730449.686,4969679.369,10734.38723
5.58,0.415983923,0.488308835,0.047933033,2694736.044,5005366.338,10484.02079,0.488086643,0.047180116,2693642.477,5006461.667,10538.00351
5.59,0.413235172,0.488849781,0.054128414,2665398.993,5034678.677,10231.33998,0.488619596,0.053328305,2664240.875,5035838.237,10320.85877
5.6,0.411134756,0.489442151,0.059277356,2643615.301,5056438.347,9991.869634,0.489205117,0.058591571,2642625.337,5057429.389,10086.94483
5.61,0.409715802,0.490076096,0.063440313,2629857.273,5070173.707,9758.797891,0.489833617,0.062895168,2629071.671,5070959.982,9840.252624
5.62,0.409000685,0.490742039,0.066644445,2624422.795,5075587.408,9519.959935,0.490494912,0.066179057,2623752.492,5076257.952,9584.691421
5.63,0.409000685,0.491430099,0.068859029,2627402.597,5072589.146,9268.786354,0.491178366,0.068397966,2626738.115,5073253.415,9324.040578
5.64,0.409715802,0.492129763,0.070020715,2638717.396,5061258.507,9007.188117,0.491873042,0.069521342,2637996.523,5061978.698,9061.931361
5.65,0.411134756,0.492829948,0.070072521,2658172.783,5041790.086,8742.548443,0.492567842,0.069533272,2657392.321,5042569.381,8801.852802
5.66,0.413235172,0.493519327,0.068989659,2685494.128,5014458.579,8483.109424,0.493251655,0.068432461,2684684.852,5015266.193,8547.173082
5.67,0.415983923,0.49418669,0.066784404,2720331.268,4979614.09,8234.936675,0.493913503,0.066232298,2719525.899,4980417.298,8301.166699
5.68,0.41933766,0.494821227,0.063496884,2762243.29,4937697.365,8001.370832,0.494542687,0.062961011,2761457.661,4938480.34,8067.037698
5.69,0.423243494,0.495412686,0.059183071,2810680.096,4889258.225,7784.146616,0.495128939,0.058661875,2809911.76,4890023.428,7847.930449
5.7,0.427639826,0.495951456,0.053907714,2864972.768,4834965.222,7584.833519,0.495662571,0.053393395,2864210.163,4835724.24,7646.921645
5.71,0.432457324,0.496428656,0.047743847,2924336.171,4775603.052,7405.667068,0.49613463,0.047229351,2923568.802,4776366.412,7466.990122
5.72,0.437620013,0.496836243,0.040776096,2987880.882,4712060.653,7249.564507,0.496537046,0.0402586,2987104.545,4712832.604,7310.964522
5.73,0.443046474,0.49716717,0.03310401,3054629.578,4645314.85,7119.638088,0.496862781,0.032584519,3053845.882,4646093.839,7181.452228
5.74,0.448651129,0.497415536,0.024843017,3123534.517,4576412.922,7018.648845,0.497105959,0.024323986,3122747.404,4577195.072,7080.756013
5.75,0.45434559,0.497576736,0.016122696,3193495.289,4506454.88,6948.683268,0.497261993,0.015605856,3192707.748,4507237.279,7010.787072
5.76,0.46004005,0.497647565,0.007083406,3263377.674,4436574.658,6911.094937,0.497327677,0.00656891,3262590.394,4437356.701,6972.984028
5.77,0.465644705,0.49762629,-0.00212747,3332034.526,4367919.256,6906.59646,0.49730127,-0.002640662,3331246.41,4368702.133,6968.247041
5.78,0.471071166,0.497512688,-0.011358912,3398328.609,4301625.92,6935.363218,0.497182534,-0.011872169,3397538.059,4302411.324,6996.894295
5.79,0.476233855,0.497308052,-0.0204592,3461156.288,4238798.461,6997.075357,0.496972753,-0.020973555,3460362.197,4239587.596,7058.645106
5.8,0.481051353,0.497014863,-0.029310029,3519422.028,4180532.734,7090.903538,0.496674714,-0.029794635,3518672.421,4181277.675,7152.630344
5.81,0.485447685,0.496634718,-0.037999471,3571795.862,4128159.115,7219.25194,0.496292659,-0.03819023,3571499.153,4128451.582,7277.427295
5.82,0.489353519,0.496171211,-0.046328155,3617497.34,4082458.585,7408.20753,0.495832205,-0.046023088,3617967.106,4081985.136,7431.113139
5.83,0.492707257,0.495632912,-0.053799354,3656332.207,4043626.022,7647.967189,0.495300241,-0.05316644,3657309.836,4042645.349,7611.329436
5.84,0.495456008,0.49503066,-0.06018662,3687829.346,4012133.153,7891.369919,0.494704801,-0.059506149,3688881.393,4011078.729,7815.349479
5.85,0.497556423,0.494375341,-0.065485945,3711324.564,3988644.698,8121.880362,0.494054923,-0.064942394,3712165.271,3987802.285,8040.141137
5.86,0.498975378,0.493677108,-0.069770639,3726193.518,3973785.404,8347.715045,0.49336049,-0.069390926,3726780.992,3973196.896,8282.419694
5.87,0.499690494,0.49294577,-0.073075451,3732037.459,3967954.282,8584.302884,0.49263207,-0.072783935,3732488.724,3967502.656,8538.687689
5.88,0.499690494,0.492191507,-0.075363606,3728738.337,3971269.476,8840.282074,0.49188074,-0.075070596,3729192.241,3970815.878,8805.261638
